full_name,pdes,name,H,diameter,albedo,om,w,moid,class,rms
 31840 Normnegus (2000 CG51),31840,Normnegus,15.8,1.774,0.426,277.2675369110012,337.5957788835599,.86683,MBA,.53071
 31844 Mattwill (2000 DQ15),31844,Mattwill,15.4,2.230,0.355,50.62300884595687,240.2068575118176,.831055,MBA,.52798
 31848 Mikemattei (2000 EM21),31848,Mikemattei,14.5,6.700,0.090,26.87117584362192,157.6109993187669,.998932,MBA,.47239
 31862 Garfinkle (2000 EY70),31862,Garfinkle,14.9,2.318,0.395,106.8040217769277,245.5456266195913,1.06291,MBA,.53475
 31863 Hazelcoffman (2000 EE84),31863,Hazelcoffman,15.7,4.610,0.058,114.9264499872242,164.2895772807184,.835936,MBA,.53211
 31872 Terkan (2000 EL106),31872,Terkan,15.8,3.768,0.060,13.36190888079023,199.0696746646987,1.01619,MBA,.55006
 31877 Davideverett (2000 EX144),31877,Davideverett,15.2,5.303,0.063,285.0276195414692,343.9686486863391,.949982,MBA,.50542
 31893 Rodriguezalvarez (2000 FB44),31893,Rodriguezalvarez,15.5,1.963,0.348,66.3378088029534,234.3521081591036,.821149,MBA,.55552
 31897 Brooksdasilva (2000 FT49),31897,Brooksdasilva,15.1,3.042,0.276,347.8793647791152,267.844012527299,1.17642,MBA,.54445
 31901 Amitscheer (2000 GU18),31901,Amitscheer,14.9,2.889,0.254,163.4686664708724,170.7675574758024,.9867,MBA,.5284
 31902 Raymondwang (2000 GN19),31902,Raymondwang,15.4,2.157,0.263,348.4373669811791,308.0839663655702,.820014,MBA,.51695
 31903 Euniceyou (2000 GK26),31903,Euniceyou,15.4,4.412,0.063,20.02106098181415,253.5131583077572,1.18893,MBA,.54265
 31904 Haoruochen (2000 GX34),31904,Haoruochen,15.4,1.895,0.409,196.7590009160294,204.6003431605679,1.15522,MBA,.57445
 31907 Wongsumming (2000 GR44),31907,Wongsumming,15.8,4.283,0.058,156.1669643528527,93.97535420303903,.954336,MBA,.48236
 31910 Moustafa (2000 GJ53),31910,Moustafa,15.9,2.048,0.291,22.46239139935263,28.05245078186661,1.06857,MBA,.55126
 31917 Lukashohne (2000 GH67),31917,Lukashohne,15.0,3.077,0.224,224.3028075061901,58.30012824427192,1.01196,MBA,.51327
 31918 Onkargujral (2000 GW67),31918,Onkargujral,15.3,4.170,0.093,171.5867008027127,129.469943852018,1.137,MBA,.56492
 31919 Carragher (2000 GC69),31919,Carragher,15.4,2.305,0.277,62.41854801310753,251.8292526071204,.850121,MBA,.51528
 31920 Annamcevoy (2000 GX69),31920,Annamcevoy,15.9,1.581,0.407,22.33025490011313,227.2993680323296,1.09006,MBA,.54036
 31922 Alsharif (2000 GD72),31922,Alsharif,15.1,2.557,0.296,57.30340464107943,241.3199165434301,.930481,MBA,.50011
 31926 Alhamood (2000 GW76),31926,Alhamood,14.3,4.004,0.277,217.3302119235586,326.2740201857259,1.46409,MBA,.53181
 31928 Limzhengtheng (2000 GU78),31928,Limzhengtheng,15.7,2.212,0.228,67.69105811236201,240.9322407188276,1.03714,MBA,.5437
 31931 Sipiera (2000 GW82),31931,Sipiera,15.6,4.083,0.073,88.14537249298034,239.824673887851,.897735,MBA,.53434
 31935 Midgley (2000 GY88),31935,Midgley,15.3,2.014,0.362,101.3578396312854,190.859614679154,.867458,MBA,.5522
 31937 Kangsunwoo (2000 GZ98),31937,Kangsunwoo,15.7,2.542,0.191,307.8997949625972,299.425889963247,.902651,MBA,.54478
 31938 Nattapong (2000 GL99),31938,Nattapong,15.5,2.282,0.372,237.9061584003668,63.20605610877656,.881924,MBA,.52526
 31939 Thananon (2000 GC101),31939,Thananon,14.6,3.209,0.272,315.2376444995688,334.2652240975679,.846037,MBA,.509
 31940 Sutthiluk (2000 GQ104),31940,Sutthiluk,15.7,1.560,0.418,146.0280512844124,138.590016338327,.893705,MBA,.57153
 31951 Alexisallen (2000 GL123),31951,Alexisallen,15.2,2.490,0.260,118.8590653932975,192.5697917451743,.831888,MBA,.53963
 31952 Bialtdecelie (2000 GS123),31952,Bialtdecelie,15.0,2.301,0.356,120.8517369038772,200.0494502791751,.840251,MBA,.50489
 31953 Bontha (2000 GZ125),31953,Bontha,15.2,2.127,0.356,130.7288945923589,89.40543361982681,1.12766,MBA,.52707
 31954 Georgiebotev (2000 GJ126),31954,Georgiebotev,14.7,2.683,0.389,143.0381682584681,147.4545906278085,.965361,MBA,.52788
 31956 Wald (2000 GA133),31956,Wald,14.5,3.426,0.287,212.6716098928778,243.9476644684968,1.66809,MBA,.53346
 31957 Braunstein (2000 GP133),31957,Braunstein,15.3,1.659,0.641,149.480122106609,82.16706110121362,.963861,MBA,.50913
 31975 Johndean (2000 HA13),31975,Johndean,14.4,2.978,0.416,347.4084838745515,246.8909450654317,.987939,MBA,.53471
 31976 Niyatidesai (2000 HH13),31976,Niyatidesai,14.5,4.917,0.139,234.4344840698038,62.82377272622237,1.52179,MBA,.52217
 31977 Devalapurkar (2000 HZ13),31977,Devalapurkar,15.6,2.300,0.253,236.096927396664,218.8456729372424,1.11355,MBA,.50029
 31980 Axelfeldmann (2000 HJ14),31980,Axelfeldmann,15.0,3.089,0.203,47.65501066208148,282.4211427933344,1.07967,MBA,.57745
 31982 Johnwallis (2000 HS20),31982,Johnwallis,15.1,4.814,0.110,238.7551416606691,24.91509831724014,1.70158,OMB,.57127
 31988 Jasonfiacco (2000 HT29),31988,Jasonfiacco,15.5,1.876,0.458,295.1920491613633,4.865613969078789,.869849,MBA,.57185
 32002 Gorokhovsky (2000 HK51),32002,Gorokhovsky,15.2,4.793,0.058,153.7620018247404,156.4742778259946,.951763,MBA,.5471
 32005 Roberthalfon (2000 HG52),32005,Roberthalfon,15.6,2.043,0.267,47.35204511351216,311.1624794443234,.953975,MBA,.58685
 32007 Amirhelmy (2000 HY52),32007,Amirhelmy,15.8,4.878,0.047,66.84904133135531,322.9048529315235,.911518,MBA,.56184
 32014 Bida (2000 HL64),32014,Bida,14.9,3.085,0.245,339.1582581817835,2.206617881403906,.662638,MBA,.4955
 32021 Lilyjenkins (2000 HE88),32021,Lilyjenkins,14.6,3.614,0.235,67.27960190967958,211.8038536965528,1.00394,MBA,.51922
 32032 Askandola (2000 JG16),32032,Askandola,15.4,4.256,0.097,166.1142764312818,133.7925880526429,1.11861,MBA,.54195
 32033 Arjunkapoor (2000 JV16),32033,Arjunkapoor,15.0,2.622,0.178,324.2095602404775,291.3123870065899,.896434,MBA,.52024
 32034 Sophiakorner (2000 JE17),32034,Sophiakorner,15.0,2.489,0.376,105.1085859758516,187.2629001797274,.972413,MBA,.52203
 32037 Deepikakurup (2000 JZ21),32037,Deepikakurup,15.6,4.873,0.047,331.9849350240104,2.727710550433878,.981856,MBA,.58308
 32044 Lakmazaheri (2000 JB28),32044,Lakmazaheri,15.3,2.590,0.240,275.2234143944301,37.85052203516577,.811003,MBA,.5528
 32048 Kathyliu (2000 JM31),32048,Kathyliu,15.1,2.726,0.238,301.5564191676941,286.8524732186467,.961628,MBA,.57926
 32049 Jonathanma (2000 JJ32),32049,Jonathanma,14.8,2.655,0.362,249.4430564948472,14.36606389983501,1.08452,MBA,.50671
 32051 Sadhikamalladi (2000 JF37),32051,Sadhikamalladi,15.1,5.662,0.055,56.44673833339097,285.0443612772495,1.14766,MBA,.53398
 32054 Musunuri (2000 JT37),32054,Musunuri,14.8,2.795,0.358,51.98035662127167,156.8467408492384,1.09695,MBA,.54357
 32058 Charlesnoyes (2000 JW43),32058,Charlesnoyes,14.8,2.748,0.371,62.46803539295421,244.4727351422937,1.27609,MBA,.52847
 32059 Ruchipandya (2000 JE44),32059,Ruchipandya,15.3,2.520,0.278,228.3483729848026,17.96432236485561,.924374,MBA,.51822
 32065 Radulovacki (2000 JC52),32065,Radulovacki,14.8,2.767,0.334,266.883439722059,19.6980952326852,1.00159,MBA,.55911
 32066 Ramayya (2000 JK52),32066,Ramayya,14.9,2.318,0.571,26.90557239544443,196.1240182338334,1.18915,MBA,.50536
 32067 Ranganathan (2000 JW56),32067,Ranganathan,15.0,3.068,0.226,79.8084256405574,181.6549481896031,1.07444,MBA,.51998
 32069 Mayarao (2000 JS60),32069,Mayarao,14.7,2.349,0.463,29.5114328810487,190.4259758118729,1.24624,MBA,.52518
 32070 Michaelretchin (2000 JC61),32070,Michaelretchin,15.6,2.622,0.234,64.06824497610967,280.8479133973851,.945541,MBA,.51891
 32072 Revanur (2000 JL61),32072,Revanur,14.2,7.024,0.082,121.8596375568732,192.9846003880011,1.47429,MBA,.54424
 32078 Jamesavoldelli (2000 JQ75),32078,Jamesavoldelli,15.6,1.625,0.422,133.5338892212587,120.9101125393877,1.08717,MBA,.5672
 32079 Hughsavoldelli (2000 JT75),32079,Hughsavoldelli,15.2,2.605,0.223,131.7586141021408,140.60905538705,.885815,MBA,.53316
 32080 Sanashareef (2000 JG77),32080,Sanashareef,14.5,3.233,0.322,248.8350269823167,25.52456636831939,.863919,MBA,.50752
 32082 Sominsky (2000 JH83),32082,Sominsky,15.3,3.900,0.088,142.8360746442289,151.5432081952691,1.63832,MBA,.58974
 32086 Viviannetu (2000 KV17),32086,Viviannetu,14.5,6.362,0.076,245.7651821402233,356.2155924488818,1.7261,MBA,.59934
 32088 Liamwallace (2000 KE25),32088,Liamwallace,14.8,3.315,0.255,51.55713145349652,184.557047556814,1.57331,MBA,.54302
 32090 Craigworley (2000 KC29),32090,Craigworley,14.8,3.804,0.193,68.10281951745594,231.8034353110223,1.05058,MBA,.48759
 32091 Jasonwu (2000 KE30),32091,Jasonwu,15.2,2.129,0.427,193.9173090436003,91.18905859931293,1.04663,MBA,.53393
 32093 Zhengyan (2000 KQ31),32093,Zhengyan,15.7,3.416,0.079,228.049177402096,49.70058805648006,1.0369,MBA,.54695
 32096 Puckett (2000 KO38),32096,Puckett,14.9,2.915,0.274,203.4735761882876,111.1189019265769,1.14848,MBA,.50702
 32101 Williamyin (2000 KA51),32101,Williamyin,14.7,2.956,0.351,28.90570555640555,298.0470564319239,1.01051,MBA,.5234
 32108 Jovanzhang (2000 KZ64),32108,Jovanzhang,15.3,2.278,0.409,90.42603096546688,308.3392073344135,1.07985,MBA,.54741
 32120 Stevezheng (2000 LC8),32120,Stevezheng,14.8,2.843,0.316,298.9091264006427,282.6626471789958,1.02932,MBA,.55013
 32121 Joshuazhou (2000 LF9),32121,Joshuazhou,15.0,3.348,0.173,120.4334754264813,154.5407977121621,1.16837,MBA,.52515
 32132 Andrewamini (2000 LS16),32132,Andrewamini,14.5,2.842,0.380,126.2627738204004,204.5098123088019,.900595,MBA,.52421
 32145 Katberman (2000 LE30),32145,Katberman,14.6,4.411,0.158,105.8954135390506,139.5780785229609,.984458,MBA,.48655
 32146 Paigebrown (2000 LF30),32146,Paigebrown,14.6,4.043,0.206,243.9838355015938,127.4627403866696,1.06851,MBA,.52587
 32163 Claireburch (2000 MZ5),32163,Claireburch,14.6,3.920,0.182,154.2912604171393,172.3298067586379,.953893,MBA,.50551
 32184 Yamaura (2000 NC20),32184,Yamaura,14.6,3.596,0.313,279.9035629317214,76.43908490143835,1.06507,MBA,.49977
 32200 Seiicyoshida (2000 OT2),32200,Seiicyoshida,13.4,12.405,0.060,103.0565690927516,239.2513150751036,1.51128,MBA,.48217
 32208 Johnpercy (2000 OR7),32208,Johnpercy,14.3,6.777,0.080,268.9673647488775,104.1091740702658,1.70723,MBA,.52309
 32213 Joshuachoe (2000 OE13),32213,Joshuachoe,14.5,3.528,0.270,300.2902895565359,352.2642407217705,1.76318,MBA,.53478
 32226 Vikulgupta (2000 OQ23),32226,Vikulgupta,14.7,3.776,0.215,302.6571345540018,321.1941776752679,1.05027,MBA,.49695
 32229 Higashino (2000 OX26),32229,Higashino,14.6,3.455,0.309,153.7991929701167,111.9665047590876,1.61568,MBA,.55581
 32234 Jesslihuang (2000 OW31),32234,Jesslihuang,15.1,2.655,0.330,227.6721658663387,326.3506867326413,1.05616,MBA,.51487
 32237 Jagadeesan (2000 OA37),32237,Jagadeesan,14.2,4.927,0.167,249.9063327293425,164.4801701412386,1.77988,MBA,.59351
 32242 Jagota (2000 OE40),32242,Jagota,15.1,2.397,0.370,234.46192686,326.1314662069833,1.09689,MBA,.50642
 32250 Karthik (2000 OF46),32250,Karthik,14.2,6.196,0.105,231.529219002677,96.77046157954756,1.79625,MBA,.54533
 32263 Kusnierkiewicz (2000 OH69),32263,Kusnierkiewicz,14.8,3.943,0.150,158.4974692684697,313.9077084530664,1.76222,MBA,.56664
 32264 Cathjesslai (2000 PC1),32264,Cathjesslai,15.0,2.482,0.345,118.2446071253841,302.43185789,1.26607,MBA,.53528
 32267 Hermannweyl (2000 PS1),32267,Hermannweyl,14.7,3.944,0.164,142.9520845826655,239.7937218293985,1.59131,MBA,.54158
 32270 Inokuchihiroo (2000 PC4),32270,Inokuchihiroo,14.0,6.364,0.144,295.7201823411752,324.8572614245809,1.49285,MBA,.5308
 32272 Hasegawayuya (2000 PV4),32272,Hasegawayuya,14.9,2.413,0.438,290.8364445295552,256.6814966973947,1.25981,MBA,.47752
 32275 Limichael (2000 PS13),32275,Limichael,15.2,2.926,0.206,129.2088198049885,14.80271048310404,1.4193,MBA,.58447
 32277 Helenliu (2000 PE15),32277,Helenliu,14.7,5.141,0.106,351.0415852079522,49.61912122018406,1.09183,MBA,.54201
 32282 Arnoldmong (2000 PS23),32282,Arnoldmong,14.3,7.930,0.054,37.00830818321808,292.4350033405906,1.58178,MBA,.49332
 32288 Terui (2000 QN1),32288,Terui,13.6,6.460,0.169,314.2502554703709,106.526235702203,1.3407,MBA,.49658
 32294 Zajonc (2000 QN9),32294,Zajonc,14.1,4.140,0.236,7.922644533087424,247.4812554448256,1.27417,MBA,.50193
 32295 Ravichandran (2000 QD10),32295,Ravichandran,14.5,3.417,0.240,320.1093590024773,63.33447708423638,1.18245,MBA,.55256
 32296 Aninsayana (2000 QY10),32296,Aninsayana,14.7,7.091,0.046,186.0015640105835,138.9195451127535,1.88467,MBA,.52631
 32298 Kunalshroff (2000 QD12),32298,Kunalshroff,14.6,4.295,0.166,324.7206984473963,113.4791821497545,1.66193,MBA,.56582
 32302 Mayavarma (2000 QO24),32302,Mayavarma,15.1,2.057,0.347,326.6479270845804,267.6424168040533,.961898,MBA,.43137
 32308 Sreyavemuri (2000 QZ31),32308,Sreyavemuri,14.6,4.035,0.172,11.71121231642102,59.08181371133409,1.29862,MBA,.53646
 32310 Asherwillner (2000 QY35),32310,Asherwillner,14.8,3.373,0.270,303.0468648643275,116.5784157009004,1.19298,MBA,.55415
 32313 Zhangmichael (2000 QO39),32313,Zhangmichael,14.6,7.594,0.070,187.8734229998146,119.3709790103978,1.83565,MBA,.54745
 32314 Rachelzhang (2000 QO42),32314,Rachelzhang,14.6,3.932,0.199,223.6548282338035,215.3727669970924,1.74401,MBA,.53669
 32315 Clarezhu (2000 QO43),32315,Clarezhu,14.6,3.446,0.283,191.334952993398,74.16122272372407,1.80239,MBA,.57589
 32381 Bellomo (2000 QP185),32381,Bellomo,14.5,7.101,0.061,26.06901912484379,218.6030614457822,1.70099,MBA,.5407
 32384 Scottbest (2000 QQ190),32384,Scottbest,14.3,8.047,0.069,101.907586034625,68.91433196622064,1.41362,MBA,.58181
 32387 D'Egidio (2000 QR193),32387,D'Egidio,14.0,7.063,0.081,114.5759871221271,297.9442821218058,1.78094,MBA,.51333
 32389 Michflannory (2000 QJ202),32389,Michflannory,14.8,6.788,0.035,85.96242292936462,193.9719091754965,1.64669,MBA,.61546
 32405 Jameshill (2000 RD1),32405,Jameshill,14.5,2.704,0.420,357.4729076052182,243.1659288307637,1.18558,MBA,.49663
 32428 Peterlangley (2000 RC75),32428,Peterlangley,14.9,2.211,0.396,359.4479941827602,175.7344408426465,1.26992,MBA,.54346
 32449 Crystalmiller (2000 SR16),32449,Crystalmiller,14.7,2.427,0.475,276.2672090224253,285.4068334419629,1.04796,MBA,.52286
 32453 Kanamishogo (2000 SF42),32453,Kanamishogo,13.4,7.456,0.220,11.33760072622242,147.4039637300864,1.90143,MBA,.52715
 32462 Janmitchener (2000 SU112),32462,Janmitchener,14.2,7.594,0.064,166.670635437768,299.8955266147512,1.72677,MBA,.52076
 32532 Thereus (2001 PT13),32532,Thereus,9.1,86.500,0.059,205.2486552942539,86.8611712973421,7.53892,CEN,.535
 32533 Tranpham (2001 PS29),32533,Tranpham,14.7,3.318,0.254,261.063366998354,37.72165016212728,1.02463,MBA,.50736
 32544 Debjaniroy (2001 QY11),32544,Debjaniroy,15.1,2.304,0.400,337.6898830000654,138.5329916019201,1.17848,MBA,.52647
 32550 Sharonthomas (2001 QT19),32550,Sharonthomas,14.7,2.290,0.534,336.9264584997592,24.67954161283959,1.10755,MBA,.56877
 32556 Jennivibber (2001 QH30),32556,Jennivibber,14.8,2.656,0.477,207.5066625051369,200.6456602192197,1.14495,MBA,.49355
 32562 Caseywarner (2001 QA45),32562,Caseywarner,14.7,3.282,0.285,162.0076645417674,235.4127674751481,1.46027,MBA,.5303
 32569 Deming (2001 QW71),32569,Deming,12.7,10.561,0.158,9.39285743653784,100.680892943415,1.54785,MBA,.45591
 32570 Peruindiana (2001 QZ71),32570,Peruindiana,13.4,8.159,0.121,16.425471491551,82.49226494386558,1.08521,MBA,.49203
 32571 Brayton (2001 QA72),32571,Brayton,13.3,8.326,0.193,35.23567919023594,224.0951277695414,1.38988,MBA,.51385
 32579 Allendavia (2001 QJ97),32579,Allendavia,14.8,2.575,0.463,323.3227407569267,74.50600678209997,1.09714,MBA,.51123
 32593 Crotty (2001 QK138),32593,Crotty,14.9,2.906,0.276,297.5459726663442,44.11155846807874,1.13066,MBA,.53263
 32603 Ariaeppinger (2001 QL199),32603,Ariaeppinger,14.2,5.351,0.155,231.5700283619733,120.916505315553,1.72793,MBA,.58387
 32605 Lucy (2001 QM213),32605,Lucy,14.2,7.205,0.061,48.56911646723321,212.4021172909166,1.35952,MBA,.50686
 32608 Hallas (2001 QA231),32608,Hallas,15.8,2.623,0.148,267.1815496212186,192.582755141952,1.04538,MBA,.55235
 32612 Ghatare (2001 QA256),32612,Ghatare,15.0,3.132,0.217,26.51809389552968,153.7318430376283,1.21027,MBA,.50003
 32614 Hacegarcia (2001 QY266),32614,Hacegarcia,15.5,2.792,0.188,183.6244346038254,243.6879654801714,1.21805,MBA,.58493
 32616 Nadinehan (2001 QH279),32616,Nadinehan,14.9,2.968,0.318,31.29499061795187,334.1440053128381,1.58252,MBA,.55648
 32618 Leungkamcheung (2001 QL293),32618,Leungkamcheung,13.9,4.360,0.308,256.9908484722919,198.8368264144981,1.65303,MBA,.4968
 32621 Talcott (2001 RZ),32621,Talcott,13.2,6.808,0.314,97.15731039082061,354.3432798283338,1.46491,MBA,.44949
 32628 Lazorik (2001 RK70),32628,Lazorik,15.5,2.179,0.408,250.4827967531882,258.6428421323597,1.18837,MBA,.56214
 32631 Majzoub (2001 RS74),32631,Majzoub,14.8,2.955,0.267,213.5800842190181,312.1030658493968,1.13085,MBA,.49989
 32634 Sonjamichaluk (2001 RU103),32634,Sonjamichaluk,15.1,2.890,0.232,127.1482463440143,230.901556657027,1.57809,MBA,.56116
 32720 Simoeisios (2131 T-3),32720,Simoeisios,12.0,21.130,0.099,248.0433414796744,22.57401763754748,4.09917,TJN,.53262
 32724 Woerlitz (4029 T-3),32724,Woerlitz,13.5,10.659,0.068,56.66595901683379,60.02005745282566,2.4237,OMB,.54536
 32730 Lamarr (1951 RX),32730,Lamarr,14.5,3.064,0.327,338.3941907033682,38.98887057380753,.756521,MBA,.48967
 32734 Kryukov (1978 RM),32734,Kryukov,13.3,10.424,0.103,30.58332486158698,302.7405028476194,1.71352,MBA,.49976
 32735 Strekalov (1978 SX4),32735,Strekalov,14.5,7.869,0.054,194.4246378337002,211.4081105227763,.811653,MBA,.4683
 32768 Alexandripatov (1983 RZ4),32768,Alexandripatov,15.1,2.061,0.248,239.7053610795199,96.04698897550769,.681697,MBA,.54738
 32770 Starchik (1984 YY1),32770,Starchik,15.5,4.498,0.073,13.45954290106691,24.10493561631487,.858555,MBA,.5496
 32776 Nriag (1987 KG5),32776,Nriag,13.6,6.291,0.195,142.5369575759525,148.54472476,1.16497,MBA,.45823
 32796 Ehrenfest (1990 ET2),32796,Ehrenfest,13.7,5.161,0.289,190.0610821793678,65.02267490831274,1.27317,MBA,.49991
 32807 Quarenghi (1990 SN28),32807,Quarenghi,15.0,6.046,0.060,359.9522780531117,322.1281550323818,.910413,MBA,.53344
 32808 Bischoff (1990 TP2),32808,Bischoff,13.8,9.054,0.078,355.9043299654684,162.7582365862138,1.78423,MBA,.48573
 32809 Sommerfeld (1990 TJ10),32809,Sommerfeld,14.3,3.712,0.203,357.2984873390014,332.6370632028427,1.70757,MBA,.60065
 32810 Steinbach (1990 TS10),32810,Steinbach,16.4,3.223,0.051,314.4791989707805,33.22809527740384,.920696,MBA,.55667
 32811 Apisaon (1990 TP12),32811,Apisaon,11.3,28.249,0.080,50.54439651161972,158.0995143534715,3.85525,TJN,.52472
 32853 Dobereiner (1992 SF2),32853,Dobereiner,13.7,4.643,0.247,171.7454048669988,26.13800785129251,1.31129,MBA,.47658
 32855 Zollitsch (1992 SF17),32855,Zollitsch,15.6,4.975,0.031,203.698586723198,196.6167373538522,1.10581,MBA,.557
 32858 Kitakamigawa (1993 BA3),32858,Kitakamigawa,13.4,7.648,0.183,306.031600996265,142.0764860624968,1.87051,MBA,.49316
 32891 Amatrice (1994 CE1),32891,Amatrice,14.1,4.432,0.248,320.4676014922507,109.5821897947018,1.24265,MBA,.50929
 32892 Prufrock (1994 DW),32892,Prufrock,14.3,5.350,0.155,116.4624164365241,151.405698932486,1.70429,MBA,.56651
 32893 van der Waals (1994 EM6),32893,van der Waals,13.5,6.984,0.173,145.2427073244354,282.9159107389476,1.53082,MBA,.507
 32899 Knigge (1994 PY1),32899,Knigge,13.1,12.200,0.089,292.9601297539854,3.089289015583209,1.56389,MBA,.49619
 32911 Cervara (1994 VX),32911,Cervara,15.5,1.911,0.334,203.2011045716624,144.3963900284555,.842804,MBA,.54023
 32931 Ferioli (1995 SY4),32931,Ferioli,14.6,7.308,0.091,345.9102527588032,73.99426388250693,1.62768,MBA,.56562
 32938 Ivanopaci (1995 TP2),32938,Ivanopaci,14.8,3.674,0.207,31.60392067312105,68.87841910094305,1.40041,MBA,.59762
 32943 Sandyryan (1995 VK2),32943,Sandyryan,14.1,5.651,0.167,71.4977623933484,296.4338565928788,1.77829,MBA,.56372
 32944 Gussalli (1995 WC3),32944,Gussalli,13.8,8.380,0.091,28.81199476311982,349.6240395769673,1.52848,MBA,.54307
 32945 Lecce (1995 WR5),32945,Lecce,14.3,4.978,0.179,66.19688745725199,84.61932703429952,1.9022,MBA,.58122
 32969 Motohikosato (1996 PP9),32969,Motohikosato,14.7,4.735,0.038,165.1106414878357,182.3359803587137,1.13579,MBA,.55539
 32987 Uyuni (1996 XB9),32987,Uyuni,14.0,3.501,0.435,76.07437870398313,266.4752382894824,1.25737,MBA,.53075
 32990 Sayo-hime (1996 YD3),32990,Sayo-hime,13.4,7.874,0.136,350.7706073659571,280.1815587019957,1.78511,MBA,.53316
 33002 Everest (1997 DM),33002,Everest,14.2,6.731,0.098,129.4312070417897,337.873446272922,1.66447,MBA,.58622
 33004 Dianesipiera (1997 EP),33004,Dianesipiera,14.2,5.779,0.121,330.0461938087566,327.138293933318,1.89278,MBA,.57999
 33011 Kurtiscarsch (1997 EH36),33011,Kurtiscarsch,14.3,3.900,0.184,142.9006469075094,245.4453488716074,1.25272,MBA,.54693
 33012 Eddieirizarry (1997 EJ55),33012,Eddieirizarry,14.2,7.891,0.071,355.7363940252589,191.6284332886649,1.86809,MBA,.58078
 33014 Kalinich (1997 FE4),33014,Kalinich,14.1,8.491,0.029,63.80591806752643,119.0333197128634,1.83692,MBA,.54783
 33017 Wronski (1997 GM41),33017,Wronski,13.0,16.875,0.045,47.64818887209056,185.9360648329036,2.03642,MBA,.54523
